datetimePST,stage_ft,stage_m,Ivel_ft.s,Avel_ft.s,Discharge_cfs,StageCorrToUSGS,Overtopping_CDECDatum33.5ft,Overtopping_USGSSurvey32.3ft,Overtopping_ProposedCDECCorr33.5ft
2/21/2016 21:15,16.63,5.068823838,2.36,2.69,10366.85,14.68,0,0,0
2/21/2016 21:30,16.63,5.068823838,2.28,2.65,10192.68,14.68,0,0,0
2/21/2016 21:45,16.63,5.068823838,2.28,2.65,10194.63,14.68,0,0,0
2/21/2016 22:00,16.62,5.065775838,2.22,2.61,10044.34,14.67,0,0,0
2/21/2016 22:15,16.62,5.065775838,2.28,2.65,10193.31,14.67,0,0,0
2/21/2016 22:30,16.62,5.065775838,2.32,2.67,10269.99,14.67,0,0,0
2/21/2016 22:45,16.62,5.065775838,2.29,2.65,10204.36,14.67,0,0,0
2/21/2016 23:00,16.61,5.062727838,2.31,2.66,10239.99,14.66,0,0,0
2/21/2016 23:15,16.61,5.062727838,2.3,2.66,10230.87,14.66,0,0,0
2/21/2016 23:30,16.61,5.062727838,2.29,2.65,10201.7,14.66,0,0,0
2/21/2016 23:45,16.61,5.062727838,2.24,2.62,10079.8,14.66,0,0,0
2/22/2016 0:00,16.61,5.062727838,2.27,2.64,10143.86,14.66,0,0,0
2/22/2016 0:15,16.6,5.059679838,2.3,2.65,10205.53,14.65,0,0,0
2/22/2016 0:30,16.59,5.056631838,2.3,2.65,10204.29,14.64,0,0,0
2/22/2016 0:45,16.6,5.059679838,2.31,2.66,10232.13,14.65,0,0,0
2/22/2016 1:00,16.59,5.056631838,2.29,2.65,10176.49,14.64,0,0,0
2/22/2016 1:15,16.58,5.053583838,2.27,2.64,10134.17,14.63,0,0,0
2/22/2016 1:30,16.59,5.056631838,2.35,2.69,10326.16,14.64,0,0,0
2/22/2016 1:45,16.58,5.053583838,2.28,2.64,10152.24,14.63,0,0,0
2/22/2016 2:00,16.57,5.050535838,2.3,2.65,10181.86,14.62,0,0,0
2/22/2016 2:15,16.57,5.050535838,2.34,2.68,10289.87,14.62,0,0,0
2/22/2016 2:30,16.57,5.050535838,2.28,2.65,10150.65,14.62,0,0,0
2/22/2016 2:45,16.57,5.050535838,2.26,2.63,10107.22,14.62,0,0,0
2/22/2016 3:00,16.56,5.047487839,2.23,2.62,10027.07,14.61,0,0,0
2/22/2016 3:15,16.57,5.050535838,2.22,2.61,10004.87,14.62,0,0,0
2/22/2016 3:30,16.56,5.047487839,2.23,2.61,10024.83,14.61,0,0,0
2/22/2016 3:45,16.56,5.047487839,2.3,2.66,10189.68,14.61,0,0,0
2/22/2016 4:00,16.55,5.044439839,2.31,2.66,10192.42,14.6,0,0,0
2/22/2016 4:15,16.55,5.044439839,2.23,2.62,10024.25,14.6,0,0,0
2/22/2016 4:30,16.54,5.041391839,2.26,2.63,10077.59,14.59,0,0,0
2/22/2016 4:45,16.54,5.041391839,2.31,2.66,10191.27,14.59,0,0,0
2/22/2016 5:00,16.53,5.038343839,2.32,2.67,10206.31,14.58,0,0,0
2/22/2016 5:15,16.53,5.038343839,2.27,2.64,10099.07,14.58,0,0,0
2/22/2016 5:30,16.52,5.035295839,2.25,2.63,10041.78,14.57,0,0,0
2/22/2016 5:45,16.52,5.035295839,2.26,2.63,10049.25,14.57,0,0,0
2/22/2016 6:00,16.52,5.035295839,2.29,2.65,10128.17,14.57,0,0,0
2/22/2016 6:15,16.5,5.029199839,2.15,2.57,9804.07,14.55,0,0,0
2/22/2016 6:30,16.5,5.029199839,2.11,2.54,9705.62,14.55,0,0,0
2/22/2016 6:45,16.5,5.029199839,2.22,2.61,9966.35,14.55,0,0,0
2/22/2016 7:00,16.5,5.029199839,2.32,2.67,10177.29,14.55,0,0,0
2/22/2016 7:15,16.49,5.026151839,2.24,2.62,9992.87,14.54,0,0,0
2/22/2016 7:30,16.49,5.026151839,2.23,2.61,9964.92,14.54,0,0,0
2/22/2016 7:45,16.49,5.026151839,2.29,2.65,10119.28,14.54,0,0,0
2/22/2016 8:00,16.49,5.026151839,2.09,2.53,9666.96,14.54,0,0,0
2/22/2016 8:15,16.48,5.023103839,2.3,2.65,10116.11,14.53,0,0,0
2/22/2016 8:30,16.47,5.020055839,2.22,2.61,9935.59,14.52,0,0,0
2/22/2016 8:45,16.47,5.020055839,2.16,2.57,9808.06,14.52,0,0,0
2/22/2016 9:00,16.46,5.01700784,2.16,2.58,9809.76,14.51,0,0,0
2/22/2016 9:15,16.47,5.020055839,2.15,2.57,9782.67,14.52,0,0,0
2/22/2016 9:30,16.47,5.020055839,2.21,2.6,9906.53,14.52,0,0,0
2/22/2016 9:45,16.47,5.020055839,2.26,2.63,10024.46,14.52,0,0,0
2/22/2016 10:00,16.46,5.01700784,2.19,2.59,9870.42,14.51,0,0,0
2/22/2016 10:15,16.46,5.01700784,2.26,2.63,10022.38,14.51,0,0,0
2/22/2016 10:30,16.46,5.01700784,2.19,2.59,9851.53,14.51,0,0,0
2/22/2016 10:45,16.46,5.01700784,2.18,2.59,9841.1,14.51,0,0,0
2/22/2016 11:00,16.45,5.01395984,2.21,2.6,9904.3,14.5,0,0,0
2/22/2016 11:15,16.44,5.01091184,2.19,2.59,9847.06,14.49,0,0,0
2/22/2016 11:30,16.44,5.01091184,2.11,2.54,9673.83,14.49,0,0,0
2/22/2016 11:45,16.44,5.01091184,2.14,2.56,9734.96,14.49,0,0,0
2/22/2016 12:00,16.43,5.00786384,2.08,2.53,9602.38,14.48,0,0,0
2/22/2016 12:15,16.43,5.00786384,2.3,2.66,10096.92,14.48,0,0,0
2/22/2016 12:30,16.43,5.00786384,2.21,2.6,9883.34,14.48,0,0,0
2/22/2016 12:45,16.43,5.00786384,2.13,2.55,9698.42,14.48,0,0,0
2/22/2016 13:00,16.42,5.00481584,2.19,2.59,9840.5,14.47,0,0,0
2/22/2016 13:15,16.42,5.00481584,2.16,2.58,9775.09,14.47,0,0,0
2/22/2016 13:30,16.42,5.00481584,2.28,2.64,10028.78,14.47,0,0,0
2/22/2016 13:45,16.42,5.00481584,2.35,2.68,10183.92,14.47,0,0,0
2/22/2016 14:00,16.41,5.00176784,2.21,2.6,9868.85,14.46,0,0,0
2/22/2016 14:15,16.41,5.00176784,2.14,2.56,9725.27,14.46,0,0,0
2/22/2016 14:30,16.41,5.00176784,2.15,2.57,9742.27,14.46,0,0,0
2/22/2016 14:45,16.4,4.99871984,2.2,2.59,9832.4,14.45,0,0,0
2/22/2016 15:00,16.39,4.99567184,2.18,2.58,9788.55,14.44,0,0,0
2/22/2016 15:15,16.39,4.99567184,2.14,2.56,9702.09,14.44,0,0,0
2/22/2016 15:30,16.38,4.99262384,2.16,2.57,9744.67,14.43,0,0,0
2/22/2016 15:45,16.38,4.99262384,2.2,2.6,9836.93,14.43,0,0,0
2/22/2016 16:00,16.37,4.98957584,2.26,2.63,9949.26,14.42,0,0,0
2/22/2016 16:15,16.36,4.98652784,2.25,2.63,9927.59,14.41,0,0,0
2/22/2016 16:30,16.37,4.98957584,2.25,2.63,9934.29,14.42,0,0,0
2/22/2016 16:45,16.36,4.98652784,2.2,2.6,9814.49,14.41,0,0,0
2/22/2016 17:00,16.36,4.98652784,2.25,2.62,9916.87,14.41,0,0,0
2/22/2016 17:15,16.35,4.983479841,2.2,2.6,9817.19,14.4,0,0,0
2/22/2016 17:30,16.35,4.983479841,2.24,2.62,9891.09,14.4,0,0,0
2/22/2016 17:45,16.34,4.980431841,2.19,2.59,9773.29,14.39,0,0,0
2/22/2016 18:00,16.33,4.977383841,2.23,2.61,9861.09,14.38,0,0,0
2/22/2016 18:15,16.33,4.977383841,2.26,2.63,9935.79,14.38,0,0,0
2/22/2016 18:30,16.32,4.974335841,2.25,2.63,9905.62,14.37,0,0,0
2/22/2016 18:45,16.31,4.971287841,2.26,2.63,9912.11,14.36,0,0,0
2/22/2016 19:00,16.31,4.971287841,2.22,2.61,9827.36,14.36,0,0,0
2/22/2016 19:15,16.31,4.971287841,2.23,2.62,9851.7,14.36,0,0,0
2/22/2016 19:30,16.3,4.968239841,2.18,2.58,9729.09,14.35,0,0,0
2/22/2016 19:45,16.31,4.971287841,2.25,2.63,9895.15,14.36,0,0,0
2/22/2016 20:00,16.3,4.968239841,2.27,2.64,9935.47,14.35,0,0,0
2/22/2016 20:15,16.29,4.965191841,2.3,2.66,9993.19,14.34,0,0,0
2/22/2016 20:30,16.28,4.962143841,2.28,2.65,9943.46,14.33,0,0,0
2/22/2016 20:45,16.27,4.959095841,2.37,2.7,10130.26,14.32,0,0,0
2/22/2016 21:00,16.27,4.959095841,2.2,2.59,9741.89,14.32,0,0,0
2/22/2016 21:15,16.26,4.956047841,2.23,2.61,9803.78,14.31,0,0,0
2/22/2016 21:30,16.26,4.956047841,2.21,2.6,9769.72,14.31,0,0,0
2/22/2016 21:45,16.24,4.949951842,2.27,2.64,9896.29,14.29,0,0,0
2/22/2016 22:00,16.23,4.946903842,2.16,2.57,9640.28,14.28,0,0,0
2/22/2016 22:15,16.23,4.946903842,2.31,2.66,9965.8,14.28,0,0,0
2/22/2016 22:30,16.23,4.946903842,2.23,2.61,9788.31,14.28,0,0,0
2/22/2016 22:45,16.22,4.943855842,2.14,2.56,9585.8,14.27,0,0,0
2/22/2016 23:00,16.21,4.940807842,2.23,2.61,9774.64,14.26,0,0,0
2/22/2016 23:15,16.21,4.940807842,2.3,2.66,9935.54,14.26,0,0,0
2/22/2016 23:30,16.2,4.937759842,2.13,2.55,9538.96,14.25,0,0,0
2/22/2016 23:45,16.19,4.934711842,2.27,2.64,9843.75,14.24,0,0,0
2/23/2016 0:00,16.18,4.931663842,2.18,2.59,9656.78,14.23,0,0,0
2/23/2016 0:15,16.17,4.928615842,2.18,2.58,9631.96,14.22,0,0,0
2/23/2016 0:30,16.17,4.928615842,2.12,2.55,9502.93,14.22,0,0,0
2/23/2016 0:45,16.16,4.925567842,2.22,2.61,9716,14.21,0,0,0
2/23/2016 1:00,16.15,4.922519843,2.23,2.61,9724.48,14.2,0,0,0
2/23/2016 1:15,16.14,4.919471843,2.16,2.57,9573.66,14.19,0,0,0
2/23/2016 1:30,16.14,4.919471843,2.17,2.58,9600.27,14.19,0,0,0
2/23/2016 1:45,16.14,4.919471843,2.29,2.65,9842.45,14.19,0,0,0
2/23/2016 2:00,16.13,4.916423843,2.21,2.6,9676.48,14.18,0,0,0
2/23/2016 2:15,16.13,4.916423843,2.25,2.63,9768.29,14.18,0,0,0
2/23/2016 2:30,16.12,4.913375843,2.18,2.58,9590.69,14.17,0,0,0
2/23/2016 2:45,16.11,4.910327843,2.14,2.56,9501.33,14.16,0,0,0
2/23/2016 3:00,16.1,4.907279843,2.2,2.6,9630.76,14.15,0,0,0
2/23/2016 3:15,16.1,4.907279843,2.17,2.58,9568.75,14.15,0,0,0
2/23/2016 3:30,16.09,4.904231843,2.13,2.55,9468.28,14.14,0,0,0
2/23/2016 3:45,16.08,4.901183843,2.17,2.58,9563.8,14.13,0,0,0
2/23/2016 4:00,16.07,4.898135843,2.23,2.61,9680.04,14.12,0,0,0
2/23/2016 4:15,16.07,4.898135843,2.24,2.62,9705.84,14.12,0,0,0
2/23/2016 4:30,16.06,4.895087843,2.27,2.64,9753.62,14.11,0,0,0
2/23/2016 4:45,16.06,4.895087843,2.23,2.62,9676,14.11,0,0,0
2/23/2016 5:00,16.05,4.892039844,2.21,2.6,9614.28,14.1,0,0,0
2/23/2016 5:15,16.04,4.888991844,2.27,2.64,9746.65,14.09,0,0,0
2/23/2016 5:30,16.04,4.888991844,2.2,2.6,9580.56,14.09,0,0,0
2/23/2016 5:45,16.03,4.885943844,2.29,2.65,9775.88,14.08,0,0,0
2/23/2016 6:00,16.03,4.885943844,2.21,2.6,9594.79,14.08,0,0,0
2/23/2016 6:15,16.02,4.882895844,2.28,2.65,9756.1,14.07,0,0,0
2/23/2016 6:30,16.01,4.879847844,2.23,2.62,9643.05,14.06,0,0,0
2/23/2016 6:45,16.01,4.879847844,2.16,2.57,9478.99,14.06,0,0,0
2/23/2016 7:00,16,4.876799844,2.17,2.58,9493.46,14.05,0,0,0
2/23/2016 7:15,15.99,4.873751844,2.21,2.6,9580.64,14.04,0,0,0
2/23/2016 7:30,16,4.876799844,2.33,2.67,9834.67,14.05,0,0,0
2/23/2016 7:45,15.99,4.873751844,2.12,2.55,9378.17,14.04,0,0,0
2/23/2016 8:00,15.99,4.873751844,2.25,2.63,9663.86,14.04,0,0,0
2/23/2016 8:15,15.99,4.873751844,2.27,2.64,9705.01,14.04,0,0,0
2/23/2016 8:30,15.99,4.873751844,2.18,2.59,9511.7,14.04,0,0,0
2/23/2016 8:45,15.99,4.873751844,2.23,2.61,9618.21,14.04,0,0,0
2/23/2016 9:00,16,4.876799844,2.26,2.64,9702.39,14.05,0,0,0
2/23/2016 9:15,16,4.876799844,2.34,2.68,9856.93,14.05,0,0,0
2/23/2016 9:30,15.99,4.873751844,2.29,2.65,9746.01,14.04,0,0,0
2/23/2016 9:45,15.99,4.873751844,2.22,2.61,9602.02,14.04,0,0,0
2/23/2016 10:00,15.99,4.873751844,2.24,2.62,9647.03,14.04,0,0,0
2/23/2016 10:15,15.99,4.873751844,2.24,2.62,9644.61,14.04,0,0,0
2/23/2016 10:30,16,4.876799844,2.23,2.61,9617.38,14.05,0,0,0
2/23/2016 10:45,16,4.876799844,2.26,2.63,9690.47,14.05,0,0,0
2/23/2016 11:00,15.99,4.873751844,2.2,2.6,9566.29,14.04,0,0,0
2/23/2016 11:15,15.99,4.873751844,2.15,2.56,9437.04,14.04,0,0,0
2/23/2016 11:30,16,4.876799844,2.2,2.6,9555.41,14.05,0,0,0
2/23/2016 11:45,15.99,4.873751844,2.2,2.6,9551.33,14.04,0,0,0
2/23/2016 12:00,15.99,4.873751844,2.17,2.58,9485.67,14.04,0,0,0
2/23/2016 12:15,15.99,4.873751844,2.22,2.61,9604.5,14.04,0,0,0
2/23/2016 12:30,15.98,4.870703844,2.09,2.53,9314.02,14.03,0,0,0
2/23/2016 12:45,15.99,4.873751844,2.17,2.58,9497.7,14.04,0,0,0
2/23/2016 13:00,15.99,4.873751844,2.15,2.57,9442.48,14.04,0,0,0
2/23/2016 13:15,15.99,4.873751844,2.18,2.58,9508.04,14.04,0,0,0
2/23/2016 13:30,15.99,4.873751844,2.16,2.58,9477.43,14.04,0,0,0
2/23/2016 13:45,15.99,4.873751844,2.24,2.62,9641.04,14.04,0,0,0
2/23/2016 14:00,15.98,4.870703844,2.25,2.63,9653.92,14.03,0,0,0
2/23/2016 14:15,15.98,4.870703844,2.2,2.6,9541.08,14.03,0,0,0
2/23/2016 14:30,15.98,4.870703844,2.15,2.57,9439.14,14.03,0,0,0
2/23/2016 14:45,15.97,4.867655844,2.14,2.56,9401.76,14.02,0,0,0
2/23/2016 15:00,15.96,4.864607844,2.18,2.59,9493.93,14.01,0,0,0
2/23/2016 15:15,15.96,4.864607844,2.23,2.61,9595.2,14.01,0,0,0
2/23/2016 15:30,15.95,4.861559844,2.19,2.59,9518.21,14,0,0,0
2/23/2016 15:45,15.95,4.861559844,2.16,2.57,9433.8,14,0,0,0
2/23/2016 16:00,15.94,4.858511845,2.19,2.59,9493.53,13.99,0,0,0
2/23/2016 16:15,15.94,4.858511845,2.26,2.63,9652.27,13.99,0,0,0
2/23/2016 16:30,15.93,4.855463845,2.19,2.59,9479.68,13.98,0,0,0
2/23/2016 16:45,15.92,4.852415845,2.25,2.62,9609.12,13.97,0,0,0
2/23/2016 17:00,15.92,4.852415845,2.22,2.61,9553.11,13.97,0,0,0
2/23/2016 17:15,15.92,4.852415845,2.18,2.59,9468.54,13.97,0,0,0
2/23/2016 17:30,15.91,4.849367845,2.2,2.6,9498.46,13.96,0,0,0
2/23/2016 17:45,15.91,4.849367845,2.14,2.56,9371.2,13.96,0,0,0
2/23/2016 18:00,15.89,4.843271845,2.19,2.59,9472.46,13.94,0,0,0
2/23/2016 18:15,15.88,4.840223845,2.14,2.56,9359.68,13.93,0,0,0
2/23/2016 18:30,15.88,4.840223845,2.19,2.59,9447.86,13.93,0,0,0
2/23/2016 18:45,15.88,4.840223845,2.14,2.56,9334.98,13.93,0,0,0
2/23/2016 19:00,15.87,4.837175845,2.16,2.57,9374.05,13.92,0,0,0
2/23/2016 19:15,15.87,4.837175845,2.16,2.57,9374.35,13.92,0,0,0
2/23/2016 19:30,15.87,4.837175845,2.14,2.56,9333.17,13.92,0,0,0
2/23/2016 19:45,15.85,4.831079845,2.07,2.52,9178.81,13.9,0,0,0
2/23/2016 20:00,15.86,4.834127845,2.14,2.56,9334.6,13.91,0,0,0
2/23/2016 20:15,15.84,4.828031846,2.18,2.58,9399.95,13.89,0,0,0
2/23/2016 20:30,15.84,4.828031846,2.15,2.57,9350.15,13.89,0,0,0
2/23/2016 20:45,15.83,4.824983846,2.19,2.59,9417.5,13.88,0,0,0
2/23/2016 21:00,15.83,4.824983846,2.22,2.61,9493.25,13.88,0,0,0
2/23/2016 21:15,15.82,4.821935846,2.13,2.56,9286.42,13.87,0,0,0
2/23/2016 21:30,15.82,4.821935846,2.19,2.59,9420.35,13.87,0,0,0
2/23/2016 21:45,15.81,4.818887846,2.22,2.61,9477.81,13.86,0,0,0
2/23/2016 22:00,15.81,4.818887846,2.21,2.6,9436.86,13.86,0,0,0
2/23/2016 22:15,15.8,4.815839846,2.19,2.59,9391.21,13.85,0,0,0
2/23/2016 22:30,15.8,4.815839846,2.13,2.56,9279.88,13.85,0,0,0
2/23/2016 22:45,15.8,4.815839846,2.15,2.57,9317.63,13.85,0,0,0
2/23/2016 23:00,15.79,4.812791846,2.21,2.6,9422.97,13.84,0,0,0
2/23/2016 23:15,15.79,4.812791846,2.25,2.62,9506.61,13.84,0,0,0
2/23/2016 23:30,15.78,4.809743846,2.15,2.57,9288.92,13.83,0,0,0
2/23/2016 23:45,15.78,4.809743846,2.18,2.59,9367.88,13.83,0,0,0
2/24/2016 0:00,15.77,4.806695846,2.13,2.56,9262.05,13.82,0,0,0
2/24/2016 0:15,15.77,4.806695846,2.15,2.57,9288.97,13.82,0,0,0
2/24/2016 0:30,15.76,4.803647846,2.16,2.57,9311.36,13.81,0,0,0
2/24/2016 0:45,15.76,4.803647846,2.13,2.55,9236.32,13.81,0,0,0
2/24/2016 1:00,15.75,4.800599846,2.21,2.6,9406.84,13.8,0,0,0
2/24/2016 1:15,15.75,4.800599846,2.11,2.54,9190.12,13.8,0,0,0
2/24/2016 1:30,15.75,4.800599846,2.21,2.6,9397.47,13.8,0,0,0
2/24/2016 1:45,15.74,4.797551847,2.16,2.57,9297.8,13.79,0,0,0
2/24/2016 2:00,15.75,4.800599846,2.22,2.61,9420,13.8,0,0,0
2/24/2016 2:15,15.74,4.797551847,2.17,2.58,9321.22,13.79,0,0,0
2/24/2016 2:30,15.74,4.797551847,2.09,2.53,9136.32,13.79,0,0,0
2/24/2016 2:45,15.73,4.794503847,2.05,2.51,9057.31,13.78,0,0,0
2/24/2016 3:00,15.73,4.794503847,2.18,2.58,9322.43,13.78,0,0,0
2/24/2016 3:15,15.72,4.791455847,2.15,2.57,9267.59,13.77,0,0,0
2/24/2016 3:30,15.72,4.791455847,2.16,2.57,9279.87,13.77,0,0,0
2/24/2016 3:45,15.71,4.788407847,2.16,2.57,9275.21,13.76,0,0,0
2/24/2016 4:00,15.71,4.788407847,2.18,2.58,9308.96,13.76,0,0,0
2/24/2016 4:15,15.71,4.788407847,2.19,2.59,9340.12,13.76,0,0,0
2/24/2016 4:30,15.7,4.785359847,2.12,2.55,9180.68,13.75,0,0,0
2/24/2016 4:45,15.69,4.782311847,2.21,2.6,9369.88,13.74,0,0,0
2/24/2016 5:00,15.69,4.782311847,2.2,2.59,9333.24,13.74,0,0,0
2/24/2016 5:15,15.69,4.782311847,2.17,2.58,9282.35,13.74,0,0,0
2/24/2016 5:30,15.68,4.779263847,2.1,2.54,9129.6,13.73,0,0,0
2/24/2016 5:45,15.68,4.779263847,2.16,2.57,9255.39,13.73,0,0,0
2/24/2016 6:00,15.67,4.776215847,2.12,2.55,9165.94,13.72,0,0,0
2/24/2016 6:15,15.67,4.776215847,2.2,2.6,9326.4,13.72,0,0,0
2/24/2016 6:30,15.67,4.776215847,2.13,2.56,9179.37,13.72,0,0,0
2/24/2016 6:45,15.66,4.773167847,2.13,2.56,9181.74,13.71,0,0,0
2/24/2016 7:00,15.65,4.770119847,2.17,2.58,9243.93,13.7,0,0,0
2/24/2016 7:15,15.65,4.770119847,2.15,2.56,9200.93,13.7,0,0,0
2/24/2016 7:30,15.64,4.767071848,2.17,2.58,9243.07,13.69,0,0,0
2/24/2016 7:45,15.64,4.767071848,2.12,2.55,9149.13,13.69,0,0,0
2/24/2016 8:00,15.64,4.767071848,2.19,2.59,9278.15,13.69,0,0,0
2/24/2016 8:15,15.64,4.767071848,2.14,2.56,9179.71,13.69,0,0,0
2/24/2016 8:30,15.64,4.767071848,2.13,2.56,9159.75,13.69,0,0,0
2/24/2016 8:45,15.64,4.767071848,2.11,2.54,9121.4,13.69,0,0,0
2/24/2016 9:00,15.65,4.770119847,2.13,2.56,9163.7,13.7,0,0,0
2/24/2016 9:15,15.64,4.767071848,2.17,2.58,9246.25,13.69,0,0,0
2/24/2016 9:30,15.64,4.767071848,2.16,2.57,9215.7,13.69,0,0,0
2/24/2016 9:45,15.64,4.767071848,2.08,2.53,9061.45,13.69,0,0,0
2/24/2016 10:00,15.64,4.767071848,2.07,2.52,9027.96,13.69,0,0,0
2/24/2016 10:15,15.64,4.767071848,2.15,2.57,9194.85,13.69,0,0,0
2/24/2016 10:30,15.64,4.767071848,2.03,2.5,8944.29,13.69,0,0,0
2/24/2016 10:45,15.64,4.767071848,2.09,2.53,9074.8,13.69,0,0,0
2/24/2016 11:00,15.64,4.767071848,2.13,2.56,9165.05,13.69,0,0,0
2/24/2016 11:15,15.64,4.767071848,2.06,2.52,9023.04,13.69,0,0,0
2/24/2016 11:30,15.64,4.767071848,2.1,2.54,9091.77,13.69,0,0,0
2/24/2016 11:45,15.64,4.767071848,2.1,2.54,9092.75,13.69,0,0,0
